#Table1
z,ra,dec
0.6425241,220.12809,0.28121741
2.133775,220.41513,0.88059427
1.578429,220.2877,0.2512652
0.2428299,220.6982,0.92556676
0.6034577,220.55957,0.96098431
0.6971865,205.82687,-0.99267032
0.2367132,205.56447,-1.0141469
2.492036,205.57543,-0.89457028
0.3255792,205.71502,-0.89591448
1.205498,205.6349,-0.53084745
0.5155602,205.64045,-0.19668134
0.7872961,205.69275,-0.59547611
1.512237,205.85769,-0.27005673
0.2374521,205.30807,-0.88755139
0.9377844,205.46,-0.96488594
1.557477,205.43375,-1.2106724
2.211523,205.43803,-0.60867019
0.07189922,205.38906,-0.40891866
1.859439,205.24685,-0.32914754
0.9109799,207.428,-0.24869152
1.578082,207.51208,0.0011055967
0.5035269,207.22935,-0.13079152
1.208966,207.05454,-0.51272304
1.135214,207.34219,-0.11602785
0.5542643,207.1631,-0.25322003
0.7371067,207.07609,-0.4116883
0.3235076,206.91159,-0.036416062
0.5535177,206.96548,-0.25516084
0.2341849,207.11191,-0.99552881
1.168518,208.9592,0.68739117
1.979401,209.09708,0.74089106
1.81123,208.81091,0.199279
0.1963641,209.31089,0.86658281
2.004371,209.34074,0.9170136
0.8976586,209.52257,0.7140188
1.584839,209.42855,0.83998045
0.1669293,211.97471,-0.5051763
0.6159482,211.98459,-0.55367487
0.7692741,212.03247,-0.38170703
1.945374,211.67769,-0.66940995
0.8211912,211.93328,-0.43232563
1.93933,211.57299,-1.0492584
1.509065,211.79414,-0.82090636
0.1063061,211.62543,-0.32765233
1.540834,215.45193,-0.85559926
1.56207,215.56063,-0.48761645
1.495498,215.22133,0.24723455
1.08132,215.72215,-0.030268376
1.861025,215.52125,-0.022432203
1.268177,218.60606,0.88510981
4.192597,218.34725,0.0088930772
0.9827986,218.58404,0.58011746
1.307096,218.94389,0.07122058
0.4655713,219.04206,0.0037910002
0.5826406,219.08351,-0.020272658
1.971239,219.66518,0.44107157
1.257948,219.58196,0.47185273
1.599189,347.67057,-0.052733637
0.8341303,347.6161,-0.52978594
0.2131495,347.40687,-0.57487645
1.130118,347.51683,-0.43306166
1.64968,347.20589,-0.70744083
0.7422401,347.09453,-0.45915317
2.077563,347.14983,-0.14798811
1.817569,347.28147,-0.13189915
0.7873988,346.97792,-1.2041702
0.108064,347.27537,-1.1212762
0.1517963,346.86404,-0.55377663
1.500589,346.85286,-0.39731568
1.269275,346.90795,-1.2793184
1.993354,346.87044,-1.2691562
1.84672,346.93749,-0.85633155
0.9381095,346.38473,-0.52770083
0.3405071,355.89787,-0.96612852
0.3149136,355.62277,-0.79212228
0.1449404,1.8749695,-0.90779171
0.1391883,2.0551115,-0.96481167
0.07333235,2.2982507,-0.61520127
0.06052436,7.3348234,-0.17469379
0.2286124,7.4492868,-0.38295617
0.1670528,7.1289598,-0.40066447
0.251778,6.9021538,-0.98510159
2.030747,12.557436,-0.41290966
0.2060784,12.347149,-0.17440258
1.753556,17.602106,-0.26216055
0.1951614,17.437832,-0.59566996
0.7622131,350.96502,0.67622891
0.2767052,351.03488,0.35527921
0.1486828,351.10088,0.14853945
1.945948,351.81535,0.76304942
2.095651,351.8226,1.2060625
0.9932867,351.65252,0.90220585
1.185166,351.86779,0.89492683
1.411065,351.95551,0.82446299
1.846681,357.95399,0.53829038
1.216291,357.83708,0.093885208
0.3294858,358.1671,0.44818054
0.2590917,358.28753,0.66438011
1.591548,4.665984,-0.21750682
0.8054701,4.3987119,-1.2236397
0.1191329,11.037673,1.1917023
0.1097756,11.362743,0.71046868
6.235956,11.295421,0.21046131
1.134474,11.444265,0.29973834
0.3128865,15.038866,1.0209032
0.07085139,16.038167,0.14547729
0.8108124,22.867753,0.54098895
0.3887073,29.941359,0.089300589
0.1738326,30.12108,0.47961764
1.455935,350.53376,0.99675154
0.4449255,350.40768,1.1913839
1.818698,350.52274,0.76419535
0.1197494,350.86668,0.34248285
1.752709,351.19163,1.1560679
1.263012,351.25864,1.0280033
2.006089,356.42601,0.77122462
1.238398,356.83901,1.1318982
0.8507603,357.27549,1.0061398
0.2442743,357.93727,1.0180344
1.315083,357.76833,0.89681482
0.5752655,5.0237369,-0.83786824
0.7805536,10.218021,1.1214693
0.1959461,14.282579,0.088951841
1.920618,14.603092,0.6870617
0.1932196,14.750592,0.21795262
0.1860986,28.867469,0.06853691
1.203333,29.727332,0.10301711
0.2132486,36.272349,0.094604288
0.3896918,351.09338,-1.0231388
0.505828,351.11823,-0.87897799
1.230382,350.90644,-0.77451165
1.034869,350.69149,-0.85190399
0.1895225,350.48189,-0.52633323
1.058037,357.97627,-0.58213649
1.848794,357.48236,-0.45278269
1.271762,357.41623,-0.22092078
1.135317,356.80675,-0.33150182
0.1823031,356.8554,-1.1121427
0.213705,5.5541601,-0.80907513
1.696342,11.05848,-0.70621812
1.332062,10.709831,-0.615619
0.447941,13.953512,0.49421115
1.953904,20.505108,-0.6612449
1.516259,29.271743,-1.1401228
1.346651,28.639894,-0.67976837
2.033187,28.932618,-0.84250445
0.05427356,227.22479,-0.19693598
1.653125,227.1104,-0.50748629
1.581164,227.10091,-0.10106663
0.8215852,227.97515,-0.36768352
1.148351,227.81006,-0.53663297
0.2466029,227.85726,-0.2333603
1.605223,232.16383,-0.37481736
0.6051194,232.0398,-0.012448652
0.1233117,231.61749,-0.63595171
1.798323,232.06844,-0.55066842
0.5085554,231.97214,-0.089106231
0.2232722,231.21289,-0.59345505
0.5785384,231.72888,-0.54534639
2.123236,231.70798,-0.42482137
1.200388,231.84739,-0.42002524
2.529114,235.52863,-0.22124129
0.7544218,235.28109,-0.62112988
1.862058,235.21689,-0.30627578
0.2009851,235.10455,0.0068543143
1.619811,234.66573,-0.45047705
1.716958,234.83735,-0.33141083
0.2168938,234.78113,-0.059951662
1.13822,234.35748,-0.72953329
1.395226,234.63264,-0.6444998
0.3473095,234.37696,-0.377
0.2229991,234.38139,0.0873998
0.6705019,183.70791,-1.2125062
1.404593,172.70571,-2.8467624
1.86452,172.30539,-2.6280338
6.526478,171.74036,-3.2897246
1.19296,171.61881,-3.4990069
1.754536,171.79677,-3.5970984
0.8011336,172.05148,-2.9147319
1.844039,172.12978,-2.9097382
2.034647,172.03871,-3.0244846
0.140269,172.15252,-2.7711149
1.59023,171.88349,-2.6811826
0.9359763,171.78906,-2.318717
1.379693,171.89604,-2.9477069
1.843114,171.64281,-2.6105393
1.891442,171.60697,-2.7851683
1.743128,171.74636,-3.0408728
0.8692303,171.59217,-2.3886523
0.2604114,171.32888,-3.3542871
1.017203,171.47734,-3.1282938
0.8308553,171.31268,-3.443983
1.044604,171.39734,-3.2522862
1.18431,171.40033,-3.13551
2.382164,171.47662,-3.3353172
1.179238,171.49941,-2.6543007
1.670798,171.42332,-2.7551974
1.843999,171.37692,-2.6670739
1.394717,171.46405,-2.4511093
0.9265032,171.41076,-3.0802227
1.54633,171.4231,-2.8155695
0.09665092,171.28505,-3.5737285
0.2665956,174.03131,-1.3871289
1.063375,174.06509,-1.4619086
1.293633,174.30941,-1.8928298
1.908329,174.75233,-2.0277936
1.837143,174.70097,-2.3463168
1.712296,174.7955,-1.7084063
0.6550432,174.75367,-1.7681942
1.379646,174.76807,-1.4403307
0.3464939,175.14213,-2.4590244
1.097249,177.56108,-2.2831164
0.5678587,177.52449,-2.3864846
1.408085,177.68781,-2.3334087
0.081493,177.42084,-1.3309091
1.566614,177.84338,-1.6047149
1.173739,177.43241,-1.7102607
3.841697,179.64424,-2.7838569
2.001928,179.79009,-2.7596479
0.1308807,179.41283,-2.6523062
0.3392056,178.70371,-3.6483772
0.2786911,178.89515,-2.5350819
1.882749,178.76372,-3.0243623
2.019232,224.56345,0.65241517
1.122575,224.40061,0.21084151
1.583498,224.67302,0.13250331
1.501096,224.40751,0.12131393
1.888172,224.65853,0.40500742
0.8845167,224.41391,1.1958847
1.255538,226.7797,-0.97947116
1.392776,226.90075,0.95042467
1.143574,226.74288,0.72833478
1.635537,228.31426,-0.4350961
0.822583,228.41002,-0.4030486
0.2278282,228.55242,-0.053255431
1.596584,228.52699,-0.0046994071
1.800951,228.28029,-0.099825771
1.889849,229.37377,0.28126903
0.8382759,229.61837,0.88199652
1.042741,229.52757,0.87553831
0.8087986,229.50794,0.8676064
1.068026,229.73854,0.65791586
1.384107,229.64287,1.1175784
0.2082844,229.69354,1.2308598
0.1143536,229.98572,0.27071861
0.4654295,230.29373,0.051260127
0.2399111,230.5157,0.19117172
0.9263429,231.87749,-0.67392018
0.8628526,235.71752,-0.69403049
1.720552,235.59287,-0.81842106
0.5176084,235.66664,-0.74080927
0.3021164,235.93447,-0.2478258
1.033618,235.76778,-0.12350165
0.5724498,235.54043,-0.43606372
1.704553,235.56077,-0.34953995
0.6739662,184.30134,0.67261275
1.882341,172.70285,-3.3856036
1.849629,172.43563,-3.4788952
1.929695,172.43475,-3.1981732
0.3318799,173.12539,-2.772506
2.672302,172.39639,-3.6433514
0.1362843,172.37568,-3.5162021
1.908347,172.28309,-3.107045
1.948109,172.40033,-3.6078575
0.8643457,172.25301,-3.6383187
1.532103,172.19241,-3.5316835
2.371128,172.79843,-2.6663886
0.7476947,172.97289,-3.1197433
1.740165,172.86594,-2.6682168
2.204407,172.96765,-2.3813711
0.7419653,171.95849,-3.1739149
1.149737,172.19937,-2.8442744
0.4417119,173.14942,-1.4801946
0.4342406,172.9193,-1.8550603
0.1462856,172.85868,-2.0831197
0.3993788,173.20694,-1.2347143
1.637225,173.05397,-2.2163477
1.793579,172.99696,-2.1836856
6.440858,173.75087,-1.3867062
1.463029,173.55965,-1.478596
1.247183,173.48251,-1.4872009
1.560254,173.73781,-1.8368267
1.650252,173.95277,-2.4382931
1.537214,174.12207,-1.880128
0.5018329,174.07733,-2.4790159
0.3826148,176.82526,-1.5352764
0.5535678,176.93384,-1.7670808
1.153815,176.9704,-1.8867544
0.7859945,177.07807,-2.2241387
0.4580766,177.30804,-1.7483322
1.752474,177.84859,-2.1292744
1.408862,349.43161,1.2301206
1.682973,349.29374,0.90836756
2.008517,348.91799,0.31343554
0.5797666,349.19758,0.65901027
2.127685,349.22509,0.14368924
1.481687,349.42155,0.44892052
1.561742,349.35965,0.29759567
1.238434,349.80352,0.34630369
1.958044,349.53405,0.51527404
0.09714038,355.79177,0.54761756
0.1547062,3.2293269,1.1514516
0.08457872,3.2654566,0.79693385
1.175686,3.6123516,-0.051864612
0.2462928,19.364501,0.01272723
0.2564933,27.62948,0.9435866
0.09200296,27.067712,0.32917348
1.361413,34.221823,1.1431201
0.5893345,348.89605,0.024418716
1.073359,348.8238,-1.2778715
1.074239,348.83368,-0.96171124
1.061921,348.53345,-1.2321009
1.648131,348.60469,-1.1508339
1.070492,355.55346,1.1671866
0.9856408,355.42633,0.55348613
0.2202954,2.7874237,-1.1872704
2.05222,2.7123278,-0.52588324
0.09172478,8.1591686,-1.009781
1.772424,7.7050283,0.001302958
0.1928008,13.754297,0.35201214
1.275641,18.841772,-0.8270456
0.1806196,18.498081,-0.54685916
1.972531,26.772644,-0.6969446
0.2884037,26.479791,-0.20515558
1.389284,32.502635,-0.39906577
0.1983082,32.848961,1.1091463
1.977057,349.4942,-0.99629317
1.84138,349.65459,-0.87273646
0.9726057,349.68523,-0.24524091
0.8642196,349.69091,-0.13189436
1.596599,349.88782,-0.54072762
1.749348,349.3006,-1.099865
2.00357,349.35918,-0.78797958
1.099738,349.22469,-0.43805461
0.8387069,349.44905,0.10436426
1.58652,349.38494,-0.36971483
1.528343,348.95168,-0.50631559
1.933822,348.93982,-0.32325678
1.691176,348.94529,-0.099360312
1.526978,349.02385,-1.2051306
0.07716567,354.01683,0.079755243
1.241403,354.70436,1.19413
0.1698259,354.7243,0.80343799
1.379271,354.34175,0.37749261
1.473368,354.67004,0.38671351
0.8838841,355.3033,0.85590894
0.8511616,4.0496494,-0.76554646
0.05528565,9.9076216,-0.32877698
0.09009204,19.871094,-0.14435809
0.2160913,19.760788,-0.7108353
0.9635722,19.601196,-1.1422297
0.03384342,18.702821,-0.49613431
1.635106,27.24552,-0.61754523
0.1807939,33.872076,-0.246656
0.3945217,33.248319,-0.50822137
1.151812,33.13803,-1.192248
0.3862198,32.693635,-0.72417234
0.1515582,32.645429,-0.34801365
0.6031489,223.96556,0.45093805
0.4341716,223.91137,0.3772521
1.838468,224.13928,0.098737546
0.1862973,224.14831,0.12597948
1.0918,225.07993,0.95007171
1.984754,224.75536,0.35660293
0.1807072,224.80337,0.67222447
1.614186,224.74238,0.49639435
1.90167,224.81045,0.11354369
2.402907,224.68292,0.079457126
1.520577,224.73994,0.43942585
1.217615,225.14234,0.84326895
1.771992,228.9651,0.051359411
0.1713439,229.00403,0.16380113
0.9490201,228.83565,0.7942775
0.09264626,229.07024,0.13456748
2.006314,229.28176,1.0200476
0.05258921,229.16759,0.25050885
0.6416826,229.26031,0.6065773
0.5088485,229.20296,-0.13737885
1.780342,232.06875,0.36613931
0.09432624,232.18314,0.12792397
1.228396,182.5672,0.20136463
1.534064,173.20374,-3.499799
1.247967,172.92205,-2.5899004
1.480296,172.62142,-3.2319951
0.7788884,172.5685,-2.8187909
0.5795877,172.65431,-2.6247196
1.086625,176.11856,-1.8834434
0.1051187,175.9249,-1.7429195
1.395556,176.05195,-1.5818928
1.590223,176.45658,-2.1424086
0.6453044,223.34909,0.4668402
1.862033,223.40829,0.33630336
1.29961,223.38755,0.49545883
0.6161769,223.58919,1.0768429
1.441887,223.53872,0.31060793
0.3971886,223.6768,0.64766369
1.708283,223.54965,0.061525117
0.7032083,223.5064,0.1396303
1.91298,223.69875,0.57675402
0.2190745,225.48275,-0.33937473
1.106112,225.42892,-1.1843105
0.2211388,225.18063,-0.97242914
2.062759,225.28808,-1.2507676
1.631537,225.33765,-1.0417165
2.131355,225.27062,-1.1244414
0.233672,225.21643,-0.50493048
0.2808889,225.10914,-0.9078707
1.510114,224.81695,-0.22561974
0.3763686,225.07949,0.046950281
1.212196,229.12584,-1.0192205
0.1280636,229.1674,-1.0368193
1.490421,229.02978,-0.26219945
0.7954496,229.08501,-0.61152508
0.4354376,228.9123,-0.21133545
0.3121289,228.2683,-1.2160069
1.565563,228.83082,-0.18425958
0.2171962,228.32586,1.1645862
0.8782295,228.19766,0.96465507
1.745597,228.8045,0.37745925
2.03823,231.16713,0.54779936
0.219588,231.45437,1.1353603
0.7698522,232.07548,0.42446356
0.1219932,232.28131,0.28432499
0.8729075,232.06991,0.82670425
1.75763,174.31384,-2.909896
2.084171,174.48566,-2.9286917
1.202969,173.78758,-3.2756435
1.127976,174.13436,-3.0473405
0.7206683,174.10862,-2.7548084
2.068466,173.64382,-3.6240478
5.526571,174.0312,-2.8541151
5.716357,173.46012,-2.5514962
0.1181599,173.33569,-3.5604116
3.843587,174.02309,-2.1116478
1.185547,174.11143,-2.0386227
2.066006,173.80835,-1.9345493
0.9757276,174.17139,-2.4752039
1.841349,174.1989,-2.154486
1.380893,175.01256,-1.4258866
0.7844339,174.84007,-1.3835954
1.502248,175.33016,-1.8155923
0.9356218,175.08165,-1.4930379
1.419776,175.27747,-1.6854243
1.267232,175.2662,-1.9179811
1.216203,175.27788,-2.3962702
1.669462,175.60712,-1.5711357
1.618044,175.50759,-1.4768986
1.639496,222.28432,0.1400709
0.4579554,223.09009,0.39994943
0.5511317,223.0669,0.31223988
1.261998,223.32553,0.86367993
2.53329,223.37305,0.39933009
1.7004,225.81074,-0.15162877
1.163076,226.16186,-0.31095161
1.519381,225.83011,-1.1886806
0.6533171,225.46222,-0.9411193
0.4389078,225.52951,-0.75395396
1.286871,230.06515,-0.41708301
1.722415,229.21956,-0.9763798
1.572212,229.31546,-0.63601861
0.1216584,229.34681,-0.45257651
0.4444166,229.34382,-0.50076788
1.825621,229.2358,-0.24411701
1.317266,230.25837,-0.1508961
0.244169,230.00868,0.78094738
1.206869,230.58919,0.83834129
0.2397019,230.87533,0.72616825
1.908603,172.33008,-1.0864842
1.378255,172.2522,-1.5080852
0.4841043,172.47002,-1.5245778
1.090752,172.21369,-1.3330025
0.1198895,172.20014,-1.2780048
1.898395,172.53406,-2.2634845
1.368715,172.74058,-1.9274019
1.253783,172.79464,-2.1486414
1.779365,172.46337,-1.8436934
1.763653,172.67618,-1.5417612
1.537726,172.89065,-1.3749815
1.8143,172.89688,-1.690773
2.044183,173.11104,-1.8657942
1.073946,173.09827,-1.768649
1.913693,173.02078,-1.6558221
0.9064927,173.15725,-1.8622951
2.410913,174.50157,-3.196561
0.2121531,174.6785,-3.2342371
1.133849,175.00552,-3.0629441
0.2452268,175.33091,-2.8499014
0.2204408,175.24665,-2.9123956
0.5114982,174.96457,-3.1607031
1.889121,175.07476,-2.7971848
0.6104149,174.77713,-3.6535677
0.577384,174.7662,-3.263291
0.1708619,174.50128,-3.4552983
1.144102,173.96037,-2.6282288
0.3441752,34.492436,-0.21742865
0.2736315,34.509737,-0.44691084
1.409075,48.282983,-0.53946551
1.775945,48.113044,-0.5795149
2.461047,47.62032,-0.89062804
0.08017637,47.615957,-0.83077151
2.11254,47.512565,-0.77937012
0.7682437,47.414381,-0.060884903
2.692444,52.62397,-0.98838086
0.1465275,52.65584,-0.55114131
2.187054,52.95866,-0.38641002
1.513726,52.852498,-0.098377125
1.807859,52.323703,-1.1387091
0.6724761,54.91527,0.26108442
1.326326,56.336808,-0.81191452
1.396766,56.318578,-1.2104634
0.9975989,56.241808,-1.0556013
0.5130151,9.1868666,16.124519
0.4652799,9.1863307,16.141826
0.659385,8.8832367,16.117857
0.585615,8.7505403,15.383643
0.7829534,9.0255099,15.357128
1.117181,8.9645855,15.447593
1.40965,8.8113482,15.251151
1.349367,8.7809377,15.500564
0.7982136,8.8761494,15.071677
0.4828511,9.3156362,15.718348
1.341358,9.4583468,15.773521
1.753218,9.2366837,16.020285
1.589784,37.972365,-1.1071594
0.7690729,43.256562,-1.1969302
1.128876,43.310448,-1.0209129
2.106887,43.040844,0.096927962
1.117223,42.868286,0.19564399
1.628004,42.91657,-1.0356083
1.575817,42.95224,-0.77717473
1.221873,43.017396,1.1195704
0.7159978,43.241038,1.2195092
1.458669,42.902076,1.0067527
1.207108,47.107714,0.66096116
2.106548,46.857956,0.61930061
0.386834,48.614443,-1.1978787
0.5638767,46.245695,0.043252167
0.8387724,46.463123,-0.099244137
1.656014,49.533525,-0.42220594
1.555856,49.386185,-0.9204211
0.6362537,49.16848,-0.16536423
1.405366,53.488391,-0.18502747
1.655544,53.501514,-0.55559449
0.3094736,53.202094,-0.17009407
1.496077,53.252152,-0.44320783
1.738985,53.005911,-0.71950555
1.119407,53.160632,-0.29900859
1.46042,52.980417,-0.07232045
0.6074131,53.009715,-0.62751314
0.08516956,52.935422,-1.0879826
1.013503,7.7393079,15.199802
1.573676,8.1224464,16.001894
1.765699,8.3793194,16.06347
2.039044,8.3770503,15.831265
1.951856,8.3010487,15.911776
1.276208,8.5756744,15.113585
0.9797269,8.9863444,15.264977
1.050587,10.337797,15.510429
1.158171,10.556644,15.154224
1.060236,10.475122,15.317573
0.3161712,10.56129,15.530053
1.868959,36.733606,0.38000912
2.081481,36.758009,1.1499542
0.6792213,36.884171,1.0363539
2.014,43.697515,-0.68644621
1.734224,43.623945,-0.7261131
1.563207,43.328215,0.070545077
1.214045,43.348399,0.041793784
1.008694,43.157533,-0.77444449
1.543362,43.298762,-0.71160259
2.189532,46.501742,1.0292843
1.913398,46.833003,0.76077402
1.149118,50.463507,-0.22295415
0.9111015,50.182553,-0.40839285
3.171605,49.778008,-1.1579514
1.092236,49.728117,-1.0724566
1.79826,50.118202,-0.54872605
0.8660581,49.794454,-0.042682984
1.222647,49.399777,-0.32398375
1.774994,53.395987,-0.82416388
1.490948,53.374578,-0.44516624
1.823727,53.394731,-0.27263548
1.069052,7.4066295,14.696372
1.257705,7.1141426,14.727853
0.6371177,7.1517136,14.455621
0.1964685,7.1652412,14.860789
1.156574,7.0796554,15.8347
0.709115,7.3674923,15.456211
1.334824,7.4855018,15.051372
0.2107973,7.495992,15.138145
0.445505,7.5580494,14.979797
1.37713,10.09904,15.658116
0.7496607,10.426843,15.551931
1.088023,9.8653371,15.392074
0.9323865,9.8449267,15.03299
1.398176,10.55117,15.76255
1.995069,10.506522,16.158227
1.334034,10.721922,15.596852
2.134659,36.697623,0.21512903
2.186498,44.448975,-0.084140408
0.7513907,43.939947,-0.86501781
0.8006683,43.800707,-0.87346742
1.887291,43.804304,0.11096528
1.431573,43.870575,-0.038646133
1.90987,44.083051,-0.13442089
0.3233997,43.501925,-0.033828901
0.7562987,43.486722,-0.18994542
0.6382288,46.093289,0.37549985
0.6635972,45.955787,1.2016741
1.592068,50.780095,-0.043162757
1.884138,50.72121,-0.18934923
0.3685852,54.848587,-0.38619247
0.1931237,53.759276,-0.94388333
0.3355621,53.584724,-0.98227207
1.120166,53.654491,-0.93878957
1.588395,7.9407783,14.297425
1.550085,7.6357583,13.871193
1.563507,7.687072,14.026335
0.9768252,8.1638174,14.367529
1.177322,7.685634,14.469445
1.310668,7.6934703,14.744842
1.29885,7.3753207,14.217245
0.1186156,7.4773587,14.907811
1.582892,7.2527626,13.952682
1.516561,7.2478775,14.234928
0.9966714,7.2559271,13.794361
0.5368354,7.3361555,14.781521
0.2052696,7.3745194,14.835163
0.8580979,7.4615817,14.731492
0.6167216,10.075774,14.143813
0.6721801,10.165488,14.14098
0.488959,10.092544,14.91768
